Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Фаст-фуд, круассан с яйцом, сыром и ветчиной;261;12,45;14,95;18,08
Фаст-фуд, круассан с яйцом, сыром и сосиской;308;12,09;21,78;14,1
Фаст-фуд, кукурузные оладьи;296;6,16;13,25;37,31
Фаст-фуд, куриное филе;271;19,22;13,95;16,05
Фаст-фуд, курица, обжаренная в панировке, без костей, неприправленная;307;15,92;20,36;14,03
Фаст-фуд, луковые кольца, обжаренные в кляре;411;3,86;25,23;40,88
Фаст-фуд, миниатюрные коричные рулеты;403;7,02;17,95;51,18
Фаст-фуд, мягкое ванильное молочное мороженое в рожке;163;4,24;4,86;26,26
Фаст-фуд, начо с сыром;343;4,32;21,5;31,71
Фаст-фуд, начо с сыром, бобами, говяжьим фаршем и перцем;219;6,21;12,48;17,69
Фаст-фуд, пицца с мясом и овощами, на стандартном корже, 14 дюймов;244;11,02;10,9;23,18
Фаст-фуд, пицца с паперони, на стандартном корже, 14 дюймов;282;11,74;11,91;29,68
Фаст-фуд, пицца с паперони, на толстом корже, 14 дюймов;287;11,49;12,58;29,64
Фаст-фуд, пицца с сыром, на стандартном корже, 14 дюймов;266;11,39;9,69;31,03
Фаст-фуд, пицца с сыром, на толстом корже, 14 дюймов;271;10,81;10,54;30,97
Фаст-фуд, пицца с сыром, на тонком корже, 14 дюймов;302;12,85;13,95;28,7
Фаст-фуд, пломбир с горячей помадкой;180;3,57;5,46;30,17
Фаст-фуд, пломбир с карамелью;196;4,71;5,98;31,81
Фаст-фуд, пломбир с клубникой;175;4,09;5,13;29,18
Фаст-фуд, рыбный сэндвич с соусом тартар;257;10,29;12,45;25,69
Фаст-фуд, рыбный сэндвич с соусом тартар и сыром;279;11,26;14,64;25,59
Фаст-фуд, салат из капусты;153;0,95;9,91;12,99
"Фаст-фуд, сэндвич ""Субмарина"" с мясной нарезкой";213;10,52;10,04;19,23
"Фаст-фуд, сэндвич ""Субмарина"" с ростбифом";190;13,26;6;20,51
"Фаст-фуд, сэндвич ""Субмарина"" с салатом из тунца";228;11,6;10,93;21,63
Фаст-фуд, сэндвич с куриным филе, неприправленный;283;13,25;16,18;21,26
Фаст-фуд, сэндвич с поджаренным куриным филе, латуком, томатами и майонезом;276;10,94;13,59;26
Фаст-фуд, сэндвич с ростбифом, неприправленный;244;15,17;10,3;20,91
Фаст-фуд, тако;226;8,86;12,7;15,95
