Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Лимонад Барбарис [Ростик'c - KFC];50;0;0;12,6
Лимонад Ванильный Дюшес [Ростик'c - KFC];182;0;0;45,5
ЛОВЕНБРАУ ОРИГИНАЛЬНОЕ 0,3л (порция 300 гр) [Ростик'c - KFC];138;0;0;14,1
ЛОВЕНБРАУ ОРИГИНАЛЬНОЕ 0,5л (порция 500 гр) [Ростик'c - KFC];230;0;0;23,5
Лонгер [Ростик'c - KFC];218;12,7;6,6;27
Лонгер BBQ [Ростик'c - KFC];236;9,7;7,1;33,3
ЛОНГЕР оригинальный (порция 117 гр) [Ростик'c - KFC];296;12,9;13;31,9
Лонгер Оригинальный [Ростик'c - KFC];296;12,9;13;31,9
ЛОНГЕР острый (порция 113 гр) [Ростик'c - KFC];248,6;12,3;6,4;35,3
Лонгер Острый [Ростик'c - KFC];249;12,3;6,4;35,3
Лонгер Чиз [Ростик'c - KFC];268;12,9;12,3;26,5
Маффин Тоффи [Ростик'c - KFC];475;5,5;24,4;58
Микс Бокс [Ростик'c - KFC];409;29,1;23,1;21,2
Милк Шейк Шоколадно-Ореховый 0,25 [Ростик'c - KFC];215;4,8;4,5;39
Милкшейк  Лесная Клубника [Ростик'c - KFC];143;3,4;3,5;27,2
Милкшейк Ваниль [Ростик'c - KFC];76;1,9;1,8;13,2
Милкшейк Чёрная Смородина [Ростик'c - KFC];92;2,2;2,1;16
Милкшейк Шоколадно-Ореховый [Ростик'c - KFC];86;1,9;1,8;15,6
Милкшейк Шоколадно-Ореховый 0,25 [Ростик'c - KFC];215;4,8;4,5;39
МИНИ ТВИСТЕР оригинальный (порция 104 гр) [Ростик'c - KFC];267,3;10,5;12,3;28,7
Мини Твистер Оригинальный [Ростик'c - KFC];267;10,5;12,3;28,7
МИНИ ТВИСТЕР острый (порция 104 гр) [Ростик'c - KFC];254,8;9,9;10,9;29,2
Мой Баскет с Байтс [Ростик'c - KFC];223;17,8;14,5;5,3
Мой Баскет с Крыльями [Ростик'c - KFC];223;17,8;14,5;5,3
Молочный Коктейль [Ростик'c - KFC];154;3,4;3,5;27,2
Молочный Коктейль Пина Колада [Ростик'c - KFC];90;1,9;1,6;16,9
"Мороженое ""Летняя Фантазия"" [Ростик'c - KFC]";168;4,7;4,8;26,5
Мороженое [Ростик'c - KFC];168;4,7;4,8;26,5
Мороженое Kit Kat [Ростик'c - KFC];196;3,2;5,8;32,7
Мороженое Айс Дрим Клубника [Ростик'c - KFC];173;3,6;3,4;32
Мороженое Айс Дрим Шоколад [Ростик'c - KFC];272;6,2;5,6;49,4
Мороженое Айсдрим Клубника [Ростик'c - KFC];252;5,5;5,1;46,2
Мороженое в Рожке [Ростик'c - KFC];131;3,7;3,3;21,5
Мороженое Карамельное [Ростик'c - KFC];158;2,8;3,2;29,4
Мороженое Сникерс [Ростик'c - KFC];186;3,7;6,1;29,1
Мороженое Шоколадное [Ростик'c - KFC];154;3;3,1;28,5
Мохито [Ростик'c - KFC];182;0;0;45,5
Наггетсы [Ростик'c - KFC];249;10,7;15,3;16,9
Напиток Черная Смородина [Ростик'c - KFC];144;0;0;36,1
Ножка (3) [Ростик'c - KFC];458;38,2;26,3;17,2
Овсяная Каша [Ростик'c - KFC];94;3,3;1,9;16
Острые Крылышки [Ростик'c - KFC];254;13,4;16,8;12,5
Острый Шефбургер [Ростик'c - KFC];239;10,7;10,1;26,2
Острый Шефбургер Де Люкс [Ростик'c - KFC];453;25;22,8;36,9
Панини [Ростик'c - KFC];519;24,7;21,3;56,8
Пати-Баскет [Ростик'c - KFC];437;16,8;23,9;38,5
Печенье Шоколадное с Белым Шоколадом и Фундуком [Ростик'c - KFC];469;7,1;20,6;63,7
Пирожное Черный Лес [Ростик'c - KFC];478;2,7;19,2;73,6
Пирожок Малина-Черника [Ростик'c - KFC];308;3,6;20,8;26,8
Пирожок с Вишней [Ростик'c - KFC];246;2,5;11,9;32,1
Пирожок с Творогом [Ростик'c - KFC];261;5,3;17;26,6
Пирожок с Яблоком [Ростик'c - KFC];303;2,9;17,7;32,9
Пончик [Ростик'c - KFC];231;2,9;11;29,3
Райзер [Ростик'c - KFC];220;11,3;8,5;24,7
Ризотто с Грибами [Ростик'c - KFC];207;8;9,6;22,2
Рисбокс Терияки [Ростик'c - KFC];357;16,8;9,2;51,8
Рождественский Бургер [Ростик'c - KFC];258;12,7;12,9;22,8
Рожок [Ростик'c - KFC];131;3,7;3,3;21,5
Рожок в Глазури [Ростик'c - KFC];171;3,4;6,3;25,3
Салат Веджи [Ростик'c - KFC];54;2;2,6;5,4
Салат Коул Слоу [Ростик'c - KFC];108;1,4;6,9;9,9
Салат Летний [Ростик'c - KFC];105;6,5;5,9;6,4
Салат Терияки [Ростик'c - KFC];257;14,7;8,6;30,4
Салат Цезарь [Ростик'c - KFC];124;11,1;5,9;6,6
Салат Цезарь Лайт без Соуса [Ростик'c - KFC];137;10,6;7,3;7,3
Салат Цезарь Лайт без Соуса [Ростик'c - KFC];137;10,6;7,3;7,3
САНДВИЧ ЗИНГЕР (порция 157 гр) [Ростик'c - KFC];362,7;18,2;16,8;34,9
САНДВИЧ КЛАССИК (порция 157 гр) [Ростик'c - KFC];345,4;17,1;13,8;38,2
Сандвич Чикен Барбекю [Ростик'c - KFC];320;15,7;11,4;38,7
Сандерс [Ростик'c - KFC];212;10,5;6,1;28,8
Сандерс Баскет [Ростик'c - KFC];295;25,1;16,7;11,2
Сахар [Ростик'c - KFC];400;0;0;100
СИБИРСКАЯ КОРОНА 0,3л (порция 300 гр) [Ростик'c - KFC];138;0;0;14,1
СИБИРСКАЯ КОРОНА 0,5л (порция 500 гр) [Ростик'c - KFC];230;0;0;23,5
Сладкий Снэк Яблоко [Ростик'c - KFC];203;3,5;6,6;32,3
Соус Бальзамик [Ростик'c - KFC];366;0,1;40;1,4
Соус Барбекю [Ростик'c - KFC];120;1,5;0,1;29
Соус Деликатесный [Ростик'c - KFC];306;0,9;32,1;3,4
Соус Кисло-Сладкий Чили [Ростик'c - KFC];160;0,2;0,2;39
"Соус Майонезный ""Цезарь"" [Ростик'c - KFC]";236;1,2;23,6;4,6
Соус Сырный Особый [Ростик'c - KFC];300;1;29;8,5
Соус Терияки [Ростик'c - KFC];170;2,5;0;39
"Соус Фруктовый ""Клюквенный"" [Ростик'c - KFC]";148;0,1;0;36,4
Соус Цезарь [Ростик'c - KFC];236;1,3;24;3,9
Соус Чесночный [Ростик'c - KFC];340;0,5;33;8,5
Стар Баскет [Ростик'c - KFC];810;55,5;46,8;41,4
Стрипсы Оригинальные (3) [Ростик'c - KFC];194;20,4;7,2;11,9
Стрипсы Оригинальные (3) [Ростик'c - KFC];194;20,4;7,2;11,9
Стрипсы Оригинальные [Ростик'c - KFC];219;21,1;10;11,3
Стрипсы Острые [Ростик'c - KFC];240;23,1;12,8;8,1
Стрипсы с Соусом Терияки [Ростик'c - KFC];215;15,3;8,4;19,6
Сырники [Ростик'c - KFC];258;13,7;11,3;25,5
Сырные Подушечки (5) [Ростик'c - KFC];383;8;25,8;29,7
Сырный Соус [Ростик'c - KFC];300;1;29;8,5
Такос Сальса [Ростик'c - KFC];261;15;12,1;23
Такос Сырный [Ростик'c - KFC];318;15,9;18,8;21,4
Тауэр Русс [Ростик'c - KFC];554;22,1;35,8;35,7
Твистер Барбекю [Ростик'c - KFC];402;18,7;16,5;45
