Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Печенье Сливочное БИО [Ашан];454;8;13;75
Печенье Сметанное [Ашан];457;6,9;23,3;55,6
Печенье со Злаками [Ашан];311;6,3;14;39,4
Печенье Сэндвич Bang-Bang [Ашан];430;6;26;61
Печенье Творожное [Ашан];420;7,5;16;61
Печенье Творожное с Изюмом [Ашан];390;8;16;53
Печенье Топленое Молоко [Ашан];427;7,4;13,6;68,7
Печенье Ушки с Сахаром [Ашан];396;7,6;14,3;59,4
Печенье Фитнес [Ашан];510;7,6;29,5;52,8
Печенье Флорентийское [Ашан];561;11;35;49
Печенье Фракия [Ашан];460;7,5;20,5;63,5
Печенье Хрустяшка [Ашан];485;4,3;18,3;51,3
Печенье Царское [Ашан];468;6;16;66
Печенье Шутка [Ашан];404;4,8;18,5;40,4
Печенье Экстра [Ашан];480;6;27;52
Пилаф Говядина с Булгуром и Сладким Перцем [Ашан];165;10,5;9;10,5
"Пирог ""Генриетта"" с Творогом [Ашан]";351;8,4;17,3;40,4
Пирог Венский [Ашан];189;5,2;4,3;39,8
Пирог Домашний с Капустой [Ашан];245;6;10,3;31,7
Пирог Домашний с Творогом [Ашан];346;10,4;13,4;45,8
Пирог Дрожжевой Ватрушка [Ашан];266;9,4;8,1;39
Пирог Дрожжевой с Вишней [Ашан];292;6,9;6,4;51,6
Пирог Осетинский с Сыром [Ашан];182;11;15;23
Пирог Открытый Мясной с Грибами [Ашан];294;6;3,3;59,7
Пирог Открытый с Курой и Грибами [Ашан];345;7;4,6;67,7
Пирог Открытый Фруктовый [Ашан];257;5,4;3,3;51,3
Пирог с Вишней [Ашан];283;4;12;42
Пирог с Картофелем и Грибами [Ашан];257;6,9;9;37
Пирог с Мясом [Ашан];287;12;11,6;33,8
Пирог с Черникой [Ашан];218;7;7;32
Пирог с Яблоком [Ашан];245;5,8;5,4;43,2
Пирог Шагане [Ашан];420;5,6;19,2;56,1
Пирог Шарлотка [Ашан];283;4;12;42
Пирожки с Клубникой [Ашан];285;6,9;6,4;49,7
Пирожки с Черникой [Ашан];286;6,9;6,4;50
Пирожное Павлова [Ашан];390;12;33;85
Пирожок с Вишней [Ашан];252;8;4;46
Пирожок с Капустой [Ашан];177;5;5;31
Пирожок с Картофелем [Ашан];192;4,8;8,8;30,2
Пирожок с Мясом [Ашан];337;14,3;13,8;38,9
Пирожок с Творогом [Ашан];233;12,7;5;34,4
Пирожок с Яйцом и Луком [Ашан];255;9;7,5;38
Пицца 4 Сыра [Ашан];267;11;15;22
Пицца Regina [Ашан];226;9,6;11;21
Плетенка с Кунжутом [Ашан];263;7,5;2,9;50,5
Плетенка с Маком [Ашан];263;7,5;2,9;50,5
Плов Овощной [Ашан];271;9,6;5,2;68,1
Плов с Говядиной [Ашан];180;5;7,5;17
Плов с Курицей [Ашан];160;5,5;7;18
Плов с Мясом Говядины [Ашан];175;10,6;5,8;20,1
Плов Тяхан Овощной [Ашан];155;3;5,8;22,8
Плов Тяхан с Курицей [Ашан];144;5,9;4,8;19,4
Пломбир Ваниль Бурбон [Ашан];270;3,5;13;33
Пломбир Ванильный [Ашан];230;3;15;20
Пломбир Ванильный в Вафельном Стаканчике [Ашан];210;3,5;11,5;23
Пломбир Вкус Клубника [Ашан];280;3,5;12,5;38
Пломбир с Клубничным Джемом [Ашан];210;2,5;11;25
Пломбир со Вкусом Клубники [Ашан];210;2,5;9,5;27,5
Пломбир Шоколадный [Ашан];210;3,5;11,5;24
Пломбир Шоколадный в Вафельном Стаканчике [Ашан];210;3,5;11,5;24
Плотва Вяленая [Ашан];105;15;4,5;0
Плюшка Московская [Ашан];375;9,1;10,4;63,4
Плюшка с Джемом [Ашан];353;6,9;7,8;63,8
Подушечки Шоколадные [Ашан];457;6,3;18,5;69
Полба [Ашан];350;12;2;72
Полента [Ашан];380;7,5;4;78
Помело Сушеный [Ашан];339;0,8;0,4;82,2
Помидор [Ашан];20;0,6;0,2;4,2
Пончик [Ашан];323;6,3;15,7;39,2
Пончик с Банановой Начинкой [Ашан];345;7,9;14,3;46,1
Пончик с Карамельной Начинкой [Ашан];291;6,3;11,4;40,9
Пончик с Лесной Ягодой [Ашан];340;8;15;45
Пончик с Черничной Начинкой [Ашан];374;8,7;18,8;42,3
Пончик с Шоколадом [Ашан];470;8;25;53
Пончик Сливочный Крем [Ашан];345;7,9;14,2;45,9
Пончики Берлинские [Ашан];207;9,2;10,2;19,7
Пончики в Сахарной Пудре [Ашан];343;7,9;14,6;44,9
Пончики Русские [Ашан];345;7,9;14,3;46
Пончики с Вареной Сгущенкой [Ашан];345;7,9;14,2;45,9
Пончики с Вишневым Джемом [Ашан];290;6,7;6,2;55,8
Пончики с Карамелью [Ашан];195;8,5;10,6;16,4
Пончики с Кондитерским Кремом [Ашан];252;7,9;7;53,2
Пончики с Кремфил Карамель [Ашан];195;8,5;10,6;16,4
Пончики с Лесной Ягодой [Ашан];320;6,9;12,3;46,5
Пончики с Персиковой Начинкой [Ашан];374;8,7;18,8;42,3
Пончики с Черничной Начинкой [Ашан];345;7,9;14,2;45,9
Пончики с Шоколадной Начинкой [Ашан];267;5,8;14,9;27,6
Пончики с Шоколадом [Ашан];318;7,1;12,9;42,6
Пончики Сдобные с Вареной Сгущенкой [Ашан];290;9,1;6,8;47
Пончики Сдобные с Кремом [Ашан];290;9,1;6,8;47
Пончики со Сливочным Кремом [Ашан];345;7,9;14,2;49,5
Попкорн [Ашан];452;8;20;60
Пражское Пирожное [Ашан];394;6,5;23,7;39,3
Проростки Бобов Сои [Ашан];43;4,3;2,1;2
Проростки Семян Гречки [Ашан];296;10,8;3,2;56
Проростки Семян Нута [Ашан];110;7;1;20
Проростки Семян Овса [Ашан];221;7,7;4,5;36,1
Проростки Семян Подсолнечника [Ашан];64;2,3;5,6;1,1
Проростки Семян Пшеницы [Ашан];34;1,4;0,2;6,7
Проростки Фасоли Маш [Ашан];30;3;0,2;0,4
Пряник К Чаю [Ашан];341;4,8;4,5;73,3
Пряник Шоколадный [Ашан];350;5;7;71
Пряники Днепровские [Ашан];364;5,3;5,7;74
Пряники Медовые [Ашан];348;5;6,5;71
Пряники Ночка [Ашан];378;6,3;6;76
Пряники с Клюквенной Начинкой [Ашан];310;3,5;1;73
Пшеничные Сухари [Ашан];385;11;4,9;72
Пшено [Ашан];342;11,5;3,3;66,5
Пюре Яблоко-Чернослив [Ашан];74;0,7;0,6;16
Равиоли с Мясной Начинкой и Итальянским Соусом [Ашан];84;3,7;1,7;12,6
Равиоли с Овощами [Ашан];85;3,1;1,4;14
Равиоли с Овощной Начинкой [Ашан];84;2,7;2,7;10,8
Рагу Свиное [Ашан];290;16;25;0
Рататуй [Ашан];35;0,9;1,2;4,5
Рахат Лукум с Миндалем [Ашан];380;1;4;84
Рахат-Лукум [Ашан];316;0,8;0,7;79,4
Рёбрышки Свиные в Шкуре [Ашан];280;8;27;0
Редис [Ашан];19;1,2;0,1;3,4
Репа [Ашан];30;1,5;0,1;6,2
Ржаной Багет с Чесноком [Ашан];300;6,5;14;45,1
Риб Стейк из Говядины Премиум с Розмарином [Ашан];150;16;10;0
Ризони [Ашан];350;12,5;1,2;70,5
Рис Арборио [Ашан];340;6,5;1;75
Рис Басмати [Ашан];340;9,5;0,2;75
Рис Бурый и Красный [Ашан];350;7;2;75
Рис Бурый и Красный [Ашан];217;4,4;1,3;46,9
Рис Девзира для Плова [Ашан];360;10;2;72
Рис Длиннозерный [Ашан];340;7;0,4;77
Рис Жасмин [Ашан];350;7;0,5;80
Рис Круглозерный [Ашан];330;6,5;0,5;75
Рис на Пару [Ашан];139;1,9;5,8;19,8
Рис Отварной [Ашан];139;1,9;5,8;19,8
Рис Пилав [Ашан];167;2,6;5,6;26,3
Рис Пропаренный [Ашан];218;5;0,3;48,7
Рис Пропаренный [Ашан];218;5;0,3;48,7
Рис Рубин [Ашан];340;7,5;2;69
Рис с Курицей и Овощами [Ашан];148;5;8;14
Рис с Овощами [Ашан];143;3,2;2,6;26,6
Рисовая Каша на Сливках [Ашан];110;2;4;16
Рисовые Хлебцы [Ашан];379;8,8;1,9;80,3
Рисовые Хлебцы с Кунжутом БИО [Ашан];381;8,4;3,4;77,5
Рисовые Хлопья с Какао [Ашан];379;5;1,5;85
Рогалик Зерновой [Ашан];245;8,9;2,7;47,2
Рогалик с Банановым Кремом [Ашан];306;6;7,2;52,2
Рожки [Ашан];320;10;1;67
Розан с Джемом [Ашан];423;6,8;21,2;68
Розан с Кремом [Ашан];362;4,5;13,6;55,3
Розан с Кремом и Персиком [Ашан];387;5,9;16,6;53,4
Розан с Малиной и Ванильным Кремом [Ашан];360;3,5;23;33
Ролл с Ветчиной и Сыром [Ашан];126;5,3;10;3,6
Ролл с Курицей [Ашан];160;8;3;25
Ролл с Лососем [Ашан];362;10,5;3,5;57
Ролл Филадельфия [Ашан];114;9,3;7,9;1,3
Ролл Цезарь [Ашан];362;10,5;3,5;57
Ромштекс Говяжий [Ашан];123;19;5;0
Ромштекс из Говядины [Ашан];123;19;5;0
Ромштекс из Говядины Фермерский [Ашан];150;16;10;0
Ромштекс из Телятины [Ашан];90;18;2;0
Ростбиф из Мраморной Говядины [Ашан];180;18;12;0
Роше Кокосовое [Ашан];315;26,6;0,4;38,4
"Рулет ""Славянский"" из Свинины ""Фермерской"" [Ашан]";310;29;10;0
Рулет Венский Фруктовый [Ашан];270;4;5,5;15
Рулет из Кеты [Ашан];195;24;11;0
Рулет из Лаваша с Курицей [Ашан];173;16,6;5,9;13,5
Рулет из Лаваша с Курицей и Сыром [Ашан];276;25;16;40
Рулет из Лаваша с Рыбой [Ашан];384;14,5;30;13,9
Рулет из Лаваша с Семгой [Ашан];170;10;7,3;16,3
Рулет из Форели г/К [Ашан];165;21;9;0
Рулет Кальмара г/К [Ашан];110;18;4,2;0
Рулет Кеты г/К Филе [Ашан];195;24;11;0
Рулет Крабовый [Ашан];186;7;11,5;13
Рулет Куриный [Ашан];230;16;18;0,2
Рулет Куриный в Маринаде [Ашан];141;14,6;6,2;6,8
Рулет Куриный Оригинальный [Ашан];298;15;26;0
Рулет Мясной [Ашан];190;14;13;2
Рулет по-Кавказски [Ашан];200;8;16;6
Рулет с Красной Рыбой [Ашан];167;19,4;13,8;6,8
Рулет с Маковой Начинкой [Ашан];362;6,3;22;45,6
Рулет с Повидлом и Изюмом [Ашан];401;5,7;16,8;56,3
Рулет Сазана [Ашан];196;25;15;0
Рулет Самарский [Ашан];138;12;10;0
Рулет Сдобный с Маком [Ашан];363;9,9;10;56,9
Рулет со Сливочным Кремом [Ашан];274;5,1;8,4;44,1
Рулет Сулугуни с Чесноком и Перцем [Ашан];320;25;20;10
Рулетик Вишня [Ашан];248;7,6;9,2;33,6
Рулетик Мак Ваниль [Ашан];334;7,6;7,9;58,2
Рулетик с Вишней [Ашан];326;5,2;10;54
Рулетик с Корицей [Ашан];370;9,9;12,3;48,5
Рулетик с Лимоном [Ашан];326;5,2;10;54
Рулетик с Творогом [Ашан];345;8;18,5;35,8
Рулетик со Шпинатом и Сыром [Ашан];248;7,6;9,2;33,6
Рулетики Ветчинные с Сыром [Ашан];244;18,6;16,6;4
Рулетики из Ветчины [Ашан];279;11;24,8;3,1
Рулетики с Абрикосом [Ашан];340;4;17,4;42
Рулетики с Маком [Ашан];345;8;18,5;35,8
Рулетики с Яблоком и Корицей [Ашан];336;8,6;17,2;35,8
Рыба Жареная Порционная [Ашан];153;16,8;8,6;2,3
Рыба Запечённая [Ашан];146;19,2;5,7;4,6
Рыба Минтай Жареная [Ашан];105;16,7;1;7,4
Рыба Паровая [Ашан];244;8,8;2,3;10,7
Рыба Паровая с Рисом и Овощами [Ашан];116;7,3;3,7;13,3
Рыба под Маринадом [Ашан];103;16;5;10,5
Рыбное Филе в Панировке [Ашан];156;14,5;2;20
Рыбное Филе Жареное [Ашан];156;14,5;2;20
Ряженка [Ашан];58;3;3,2;4,2
Ряпушка Горячего Копчения [Ашан];147;21;7;0
Ряпушка Холодного Копчения [Ашан];190;25;10;0
Салат [Ашан];25;1,3;0,1;4,7
Салат Ананас/Апельсин [Ашан];43;0,7;0,2;9,7
Салат Ананас/Манго [Ашан];50;0,5;0,2;11,6
Салат Баклажаны Жаренные [Ашан];115;3,4;6,5;10,6
Салат Бар [Ашан];19;0,9;0,1;3,5
Салат Боярский [Ашан];226;6,5;20,1;4,8
Салат Весенний [Ашан];161;1,1;3,2;9,2
Салат Витаминный [Ашан];100;1,5;7,5;9
Салат Греческий [Ашан];208;4,2;20,1;2,7
Салат Грибная Поляна [Ашан];201;8,3;14,6;9,2
Салат Гурман [Ашан];150;5,2;12;5,3
Салат Дачный [Ашан];95;1,9;5;10,6
Салат Детокс [Ашан];26;2,3;0,4;3,4
Салат Дольки Фруктов [Ашан];44;0,5;0,1;10,3
Салат Загадка [Ашан];192;11,7;15,2;2,2
Салат Зелёный [Ашан];25;1;0,2;4,8
Салат из Индейки с Яйцом [Ашан];253;11,6;14;20,3
Салат из Капусты с Огурцом [Ашан];107;1,4;9,5;3,8
Салат из Киноа [Ашан];335;5;26;20,5
Салат из Огурцов и Курицы [Ашан];108;11,8;4,5;0,8
Салат из Пророщенной Сои [Ашан];226;14;13;14
Салат из Свежей Капусты [Ашан];73;1,6;5,1;5,2
Салат из Спаржи [Ашан];75;0,6;3,6;9,4
Салат Итальянский [Ашан];76;26,8;37,2;12,4
Салат Кальмары Бастрама [Ашан];105;6,8;7,2;3,2
Салат Киви/Манго [Ашан];57;0,8;0,3;12,8
Салат Крабовый [Ашан];253;5,5;25;1,6
Салат Лёгкий [Ашан];53;1,9;1,7;5,8
Салат Микс [Ашан];26;1,6;0,2;3,1
Салат Микс с Морковью [Ашан];26;1,2;0,1;5
Салат Мимоза [Ашан];251;8,1;17,6;15,1
Салат Морковь со Спаржей [Ашан];120;6;7,5;5,2
Салат Морская Капуста [Ашан];82;1,3;9;5,3
Салат Пальчики Оближешь [Ашан];192;10,2;13,8;6,8
Салат с Огурцом [Ашан];18;0;0,2;3,1
Салат с Тунцом [Ашан];155;8,5;10,7;6,2
Салат Свежесть [Ашан];116;1,4;10;4,2
Салат Спаржа Маринованная [Ашан];99;0,8;7,5;7,1
Салат Спаржа по-Корейски [Ашан];90;1,6;7;5,5
Салат Табуле [Ашан];146;2,9;7,4;16,8
Салат Фреш с Индейкой [Ашан];98;9,3;4,5;4,8
Салат Фруктовый [Ашан];50;0,6;0,2;11,5
Салат Фунчеза [Ашан];95;1,5;5;10
Салат Цезарь с Курицей [Ашан];234;14,5;13,4;13,9
Салат Чутка [Ашан];64;1,5;2,8;4,9
Салат Шопский [Ашан];50;2,5;3;3,2
Самаркандская Халва [Ашан];487;7;27,7;60
Самса с Мясом [Ашан];336;9;17;32
Сардельки Тамбовские [Ашан];310;10;30;0
Свекла Тертая с Сыром [Ашан];166;2,8;13,4;8,6
Светофор Фруктовый [Ашан];100;2;0,1;23
Свинина [Ашан];158;17;10;0
Свинина для Шашлыка [Ашан];270;12;25;0
Свинина Духовая [Ашан];172;16;12;0
Свинина Корейка [Ашан];301;17;25;0
Свинина на Ребрышках Фермерская [Ашан];280;8;27;0
Свиные Легкие [Ашан];85;14,1;2,7;0
Свити [Ашан];58;0,7;0,2;9
Сдоба Выборгская с Творогом [Ашан];255;7;2,9;50
Сдоба Медвежья Лапа [Ашан];384;9;12,7;58,9
Сдоба Ромашка [Ашан];261;8,1;6,5;43,6
Сдоба с Джемом [Ашан];207;9;10,2;19,7
Сдоба с Маковой Начинкой [Ашан];342;8,4;8,5;57,7
Сдоба с Сыром [Ашан];370;9,9;12,3;48,5
Сельдерей Корень [Ашан];32;1,3;0,3;6,5
Сельдь под Шубой [Ашан];229;7,3;18,8;7,7
Сельдь Сл/с Филе [Ашан];205;22;3;0
Сельдь Соленая [Ашан];217;19,7;15,8;0
Сельдь Холодного Копчения [Ашан];224;20;16;0
Семга [Ашан];166;19;10;0
Семга Слабосоленая [Ашан];166;16,2;11,2;0
Семена Тыквы Очищенные [Ашан];570;25;50;14
Семечка в Цветной Глазури [Ашан];560;8;36;50
Семечки Подсолнечные Очищенные [Ашан];601;24;47,3;16,1
Семечки Тыквенные Очищенные [Ашан];605;30;49;11
Сендвич Гурман с Семгой [Ашан];137;22;16;48
Сендвич с Курицей [Ашан];438;22,5;16,9;49
Сендвич с Рыбой [Ашан];330;12;13;40
Сердце Куриное [Ашан];208;16;16;0
Сибас [Ашан];103;18,2;3,3;0
Сироп Малиновый [Ашан];340;0;0;85
Сироп Маракуйя [Ашан];316;0,1;0;79
Сироп Мятный [Ашан];281;0;0;70
Скумбрия [Ашан];191;18;13,2;0
Скумбрия Горячего Копчения [Ашан];277;22;21;0
Скумбрия Х/К [Ашан];145;17,9;8,2;0
Слива Желтая [Ашан];43;0,8;0;9,9
Слива Красная [Ашан];42;0,8;0,3;9,6
Сливки 10% [Ашан];118;2,6;10;4,5
Сливки 20% [Ашан];206;2,5;20;4
Сливки 38% [Ашан];362;2;38;3
Сливки для Взбивания 33% [Ашан];319;1,9;33;3,5
Сливочная Карамель [Ашан];422;1,6;8,8;84
Сливочный Сыр 0% [Ашан];46;8;0;3,4
Сливочный Сыр Плавленый [Ашан];239;11;18,5;6,8
Слойка Банан Шоколад [Ашан];316;6;13,1;53,2
Слойка Ветчина Сыр [Ашан];302;9,4;17,6;26,4
Слойка Дрожжевая с Вишней [Ашан];294;4,3;14,5;36,7
Слойка Дрожжевая с Капустой [Ашан];283;5;17,6;26,1
Слойка Дрожжевая с Картофелем и Грибами [Ашан];303;5,3;18,1;29,7
Слойка Дрожжевая с Клюквой [Ашан];286;4,3;14,5;34,6
Слойка Дрожжевая с Творожной Начинкой [Ашан];366;9,6;20,6;35,7
Слойка Каприз с Шоколадом [Ашан];267;8,2;0,9;54,9
Слойка Курица/Сыр [Ашан];335;9,8;23;22,1
Слойка с Абрикосом [Ашан];341;4;17,4;42
Слойка с Вишней [Ашан];249;5,8;5,4;44,4
Слойка с Грушей [Ашан];280;4;9,5;22
Слойка с Капустой [Ашан];177;5;5;31
Слойка с Картофелем и Грибами [Ашан];280;5,5;14;33
Слойка с Клубникой [Ашан];288;4,3;14,5;35
Слойка с Клюквой [Ашан];283;4;12;42
Слойка с Курицей [Ашан];327;10;20;26
Слойка с Курицей и Грибами [Ашан];331;9,7;20,9;26,1
Слойка с Курицей и Сыром [Ашан];335;9,8;23;22,1
Слойка с Лимоном [Ашан];304;4,3;14,5;39,2
Слойка с Маком [Ашан];355;6,2;20,5;36,5
Слойка с Малиной [Ашан];283;4;12;42
Слойка с Мясом [Ашан];315;11,2;18,2;26,4
Слойка с Персиком [Ашан];300;4,3;14,5;38,1
Слойка с Печенью [Ашан];250;9;12;28
Слойка с Рисом и Грибами [Ашан];280;5,5;14;33
Слойка с Сосиской [Ашан];346;8;20;33,5
Слойка с Сыром [Ашан];300;9;17;29
Слойка с Сыром и Ветчиной [Ашан];302;9,4;17,6;26,4
Слойка с Творогом [Ашан];312;8,1;17,3;31
Слойка с Черникой [Ашан];289;4,3;14,5;35,3
Слойка с Яблоками [Ашан];290;4,3;14,6;35,3
Слойка с Яблоком [Ашан];290;4,3;14,6;35,3
Слойка Свердловская [Ашан];392;6,5;25,1;44,5
Смесь 3-Х Перцев Вес [Ашан];32;1,5;0,6;4,6
Смесь 4 Риса [Ашан];360;8;2;78
Смесь 4 Риса Вареная [Ашан];110;3,8;0,2;23,4
Смесь Бобовая Суп-Пюре [Ашан];320;23;2;52
Смесь Карри Молотая [Ашан];393;12,9;13,8;48,3
Смесь Орехов и Сухофруктов [Ашан];470;13;26;46
Смесь Ореховая Соленая [Ашан];305;17,5;33,4;36,7
Смесь Салатная с Клюквой [Ашан];530;19;39;25
Смесь Сладкая [Ашан];640;25;52;17
Сметана 10% [Ашан];115;2,8;10;3,4
Сметана 15% [Ашан];160;2,6;15;3,6
Сметанник [Ашан];146;5,3;5,9;18
Смузи [Ашан];58;0,5;0,2;13,6
Совитал Фруктовый [Ашан];380;25;14;39
Соевый Напиток [Ашан];44;4;2,5;4,5
Соевый Напиток с Кальцием [Ашан];51;3,7;2,1;4
Соевый Соус [Ашан];50;2,5;0;11
Сок [Ашан];50;0;0;12
Сок Морковный [Ашан];34;0,8;0,1;7
Соломка из Трески [Ашан];73;16;1;0
Соломка Судака [Ашан];194;35;6;0
Солянка Грибная [Ашан];110;1,5;7,5;9
Солянка Сборная [Ашан];45;2,7;2;3,9
Сом [Ашан];115;17,2;5,1;0
Сосиски Венские [Ашан];257;10;22,8;3
Сосиски Детские [Ашан];201;12;17;0
Сосиски Отварные [Ашан];296;11;28;0
Соте Баранина с Фасолью и Овощами [Ашан];98;7;6,5;3
Соус Wok Кисло-Сладкий [Ашан];130;0,5;0;33
Соус Горчичный Майонезный [Ашан];470;0;50,5;4
Соус Крюдите [Ашан];273;0,7;28,1;4,3
Соус Сырный Майонезный [Ашан];227;1,3;21,2;7,1
Соус Тартар [Ашан];546;0,8;58,1;4,9
Соус Терияки [Ашан];150;4;0;33
Соус Томатный с Базиликом [Ашан];51;1,4;2,5;4,5
Сочень с Творогом [Ашан];236;9;7;34
Спагетти [Ашан];340;11;1,5;71
Спагетти Био из Цельной Пшеницы [Ашан];344;12;2,2;65
Спаржа по-Корейски [Ашан];84;1,9;7,1;3
Спаржа с Морковью [Ашан];99;0,8;7,5;7,1
Спаржа с Морковью по-Корейски [Ашан];213;10,9;14,5;9,6
Спиральки Три Цвета [Ашан];340;10,5;1;71
Ставрида г/К Тушка [Ашан];141;24;5;0
Ставрида Х/К [Ашан];112;19;4;0
Стейк Аше из Мраморной Говядины [Ашан];180;18;12;0
Стейк Говяжий [Ашан];123;19;5;0
Стейк Говяжий Фермерский [Ашан];150;16;10;0
Стейк из Говядины [Ашан];123;19;5;0
Стейк из Лосося [Ашан];166;19;10;0
Стейк из Мяса Молодых Бычков [Ашан];150;16;10;0
Стейк из Сёмги [Ашан];228;19,7;16,4;0,2
Стейк из Телятины [Ашан];99;18;3;0
Стейк Лосося [Ашан];220;21;15;0
Стейк Раундрамб [Ашан];180;18;12;0
Стейк Риб из Мраморной Говядины [Ашан];174;20;10,5;0
Стейк Рибай [Ашан];174;20;10,5;0
Стейк Стриплойн из Мраморной Говядины [Ашан];180;18;12;0
Стейк Тендерлоин Мраморная Говядина [Ашан];178;22;10;0
Стейк Торнадо Ангус [Ашан];180;18;12;0
Стейк Форели [Ашан];166;19;10;0
Стейк Форели Охл. [Ашан];190;20;12;0
Стружка Минтая [Ашан];250;51;2,5;6
Стружка Путассу [Ашан];250;51;2,5;6
Студень Мясной [Ашан];61;9,4;2,3;0,8
Суп Гороховый с Копченостями [Ашан];290;19;4;43
Суп Лапша с Фрикадельками [Ашан];66;4,5;2,4;6,5
Суп Мясной с Вермишелью [Ашан];290;11;2;58
Суп Сырный с Сухариками [Ашан];71;2,3;5;4,2
Суп-Пюре Брокколи [Ашан];72;1,9;1,9;11,7
Суп-Пюре из Брокколи [Ашан];72;1,9;1,9;11,7
Суп-Пюре из Овощей [Ашан];35;0,9;1,3;4,4
Суп-Пюре из Помидоров [Ашан];42;0,6;0,7;8,1
Суп-Пюре из Томатов [Ашан];35;0,7;0,5;6,4
Суп-Пюре из Шампиньонов [Ашан];70;2,6;3,7;6,2
Суп-Пюре Картофельный с Луком Пореем [Ашан];28;0,8;0,6;4,3
Суповой Набор Говяжий [Ашан];210;12;18;0
Суфле Йогуртовое Персик-Маракуйя [Ашан];160;3,5;6,5;23
Суфле Микс [Ашан];380;2,5;0;93
Суфле Фрукты [Ашан];330;6,3;0,2;75
Сухари из Хлеба [Ашан];320;9,8;1,1;65,9
Сухари на Фруктозе [Ашан];376;9,2;9,6;54,5
Сухари Панировочные [Ашан];368;12,2;1,5;76,5
Сухари Сахарные [Ашан];314;6,4;5,5;60,2
Сухари-Гренки из Пончиков [Ашан];249;11;12,2;23,6
Сухари-Гренки Пшеничные [Ашан];360;11,5;2;74
Сухарики Ржаные [Ашан];381;9,8;11,1;60,5
Сухарики Сдобные [Ашан];360;11,5;2;74
Сухарики Сдобные Весовые [Ашан];207;9,2;10,2;19,7
Сухарики Цельнозерновые без Сахара [Ашан];404;12;9;64
Сухарики-Гренки [Ашан];346;11,5;1,8;71
Сушка Маковая [Ашан];396;10,8;6,4;71,4
Сушка Цельнозерновая [Ашан];351;13,3;6,9;59
Сушки Глазированные [Ашан];370;9;6,5;69
Сыр 9% [Ашан];209;32;9;0
Сыр Re'verans Green [Ашан];332;26,3;25,2;0
Сыр Адыгейский [Ашан];228;16,5;18;0
Сыр Адыгейский Дыня [Ашан];297;9,1;17,1;27
Сыр Алтайский 50% [Ашан];380;25,2;29;0
Сыр Альпийский Курага Изюм [Ашан];297;9,1;17,7;27
Сыр Амбер [Ашан];230;32;10;1,5
Сыр Аусталер Паприка [Ашан];377;23,7;30,5;0
Сыр Базирон Песто [Ашан];377;23,7;30,5;0
Сыр Блю Чиз [Ашан];193;18;30;0,2
Сыр Блюделис [Ашан];353;18;31;0
Сыр Бри 60% [Ашан];345;17;31;0,5
Сыр Бри Швейцарский [Ашан];310;19;26;0,5
Сыр Буковинский 45% [Ашан];326;24,8;25,2;0
Сыр Васаби [Ашан];380;23;32;0
Сыр Витязь 50% [Ашан];371;23,4;30;0
Сыр Гауда [Ашан];320;25;23;0
Сыр Гауда с Грецким Орехом [Ашан];380;23;32;0
Сыр Голландский 30% [Ашан];234;26,7;14,1;0
Сыр Голландский 45% [Ашан];334;26,8;25,2;0
Сыр Голландский Новый [Ашан];234;26,7;14;0
Сыр Горгонзола [Ашан];367;19;32;0
Сыр Горгонзола 50% [Ашан];410;20;36,7;0
Сыр Горгонзола 60% [Ашан];397;20;36;0
Сыр Грандблю [Ашан];353;18;31;0
Сыр Грандблю Интенс 56% [Ашан];348;20;25;0
Сыр Граф [Ашан];370;29,6;27,9;0
Сыр Гринталлер с Пажитником [Ашан];320;27;24;0
Сыр Грюнталер Пажитник [Ашан];352;27;27;0
Сыр Грюнталер с Черемшой [Ашан];352;27;27;0
Сыр Грюнталер Чили/Паприка [Ашан];352;27;27;0
Сыр Диетический 20% [Ашан];209;32;9;0
Сыр Диетический 27% [Ашан];164;12,2;12,7;0
Сыр Диетический 30% [Ашан];256;31,5;14,4;0
Сыр Диетический 9% [Ашан];209;32;9;0
Сыр Домашний [Ашан];285;18;19,5;0
Сыр Дор Блю [Ашан];350;20;30;0
Сыр Звенигородский [Ашан];308;24,4;23,4;0
Сыр Звенигородский 50% [Ашан];378;23;30;0
Сыр Зеленый [Ашан];209;49;1,4;0
Сыр Иллерталер [Ашан];406;30;29;0
Сыр Козий Шевретт 50% [Ашан];374;23;32;0
Сыр Король Артур 50% [Ашан];372;24,4;30,2;0
Сыр Костромской [Ашан];351;25,2;26,3;0
Сыр Крестьянский [Ашан];360;23;29;0
Сыр Лайт 15% [Ашан];260;29,5;15;0
Сыр Легкий 17% [Ашан];190;26;9;0
Сыр Лёгкий 17% [Ашан];190;26;9;0
Сыр Лёгкий 25% [Ашан];254;33;13,3;0
Сыр Легкий 25% [Ашан];254;33;13,3;0
Сыр Лёгкий 30% [Ашан];230;26,7;14,1;0
Сыр Лёгкий Рад Вкуса [Ашан];259;26,5;17;0
Сыр Ломбардо [Ашан];380;29,6;29,3;0
Сыр Львиное Сердце 50% [Ашан];362;23;29;0
Сыр Маасдам [Ашан];330;25;25;0
Сыр Маасдам 45% [Ашан];340;26;26;0
Сыр Милкана Гран 37% [Ашан];383;33;27;0
Сыр Монастырецкий [Ашан];251;24,3;17,1;0
Сыр Монт Блю с Голубой Плесенью [Ашан];343;19;28;3,9
Сыр Моцарелла 40% [Ашан];336;20,1;17,6;0
